Paint_ID,Company,Brand,Product_Line,Product_Line_Code,Paint_Code,Paint_Name,Normalized_Name,Hex,R,G,B,RGB,Paint_Type,Status,Source,Notes,Swatch,GW_Match_Paint_ID,GW_Match_Name,GW_Match_Product_Line,GW_Match_Paint_Type,GW_Match_Hex,GW_Match_RGB,Comparison_Page,Match_Distance,Match_Confidence,Match_Method,AK_Match_Code,AK_Match_Name,Vallejo_Model_Match_Code,Vallejo_Model_Match_Name,Vallejo_Game_Match_Code,Vallejo_Game_Match_Name,Match_Source,Review_Flag,Review_Notes,Normalized_Paint_Type_Helper,Speedpaint_Match_Count,Speedpaint_Resolved_Count,Speedpaint_Hex_Fill_Source,Top_Match_Company,Top_Match_Brand,Top_Match_Product_Line,Top_Match_Paint_Type,Top_Match_Paint_ID,Top_Match_Name,Top_Match_Hex,Top_Match_RGB,Top_Match_Similarity,AP_Internal_Match_Paint_ID,AP_Internal_Match_Name,AP_Internal_Match_Product_Line,AP_Internal_Match_Hex,AP_Internal_Match_RGB,AP_Internal_Match_Similarity,Pro_Acryl_Match_Paint_ID,Pro_Acryl_Match_Name,Pro_Acryl_Match_Hex,Pro_Acryl_Match_RGB,Pro_Acryl_Match_Similarity,Speedpaint_Data_Source,AK_Match_Paint_ID,AK_Match_Hex,AK_Match_RGB,AK_Match_Similarity,Vallejo_Model_Match_Paint_ID,Vallejo_Model_Match_Hex,Vallejo_Model_Match_RGB,Vallejo_Model_Match_Similarity,Vallejo_Game_Match_Paint_ID,Vallejo_Game_Match_Hex,Vallejo_Game_Match_RGB,Vallejo_Game_Match_Similarity
AP_SPEEDPAINT_PRINCESS_PINK,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Princess Pink,PRINCESS_PINK,#F4AFCC,244,175,204,"244,175,204",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#F4AFCC,GW_LAYER_FULGRIM_PINK,Fulgrim Pink,Layer,Layer,#F4AFCC,"244, 175, 204",ArmyCrafter Speedpaint similarity pages (copied to DOCX),0,Medium,95.5% similarity,,,,,,,ArmyCrafter Speedpaint Similarity,,,Speedpaint,1,1,Inferred from Citadel Layer Fulgrim Pink (95.5% similar),Games Workshop,Citadel,Layer,Layer,GW_LAYER_FULGRIM_PINK,Fulgrim Pink,#F4AFCC,"244, 175, 204",95.5,,,,,,,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,,,,,,,,,,,
AP_SPEEDPAINT_PURPLE_ALCHEMY,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Purple Alchemy,PURPLE_ALCHEMY,#B94278,185,66,120,"185,66,120",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#B94278,GW_LAYER_EMPEROR_S_CHILDREN,Emperor's Children,Layer,Layer,#B94278,"185, 66, 120",ArmyCrafter Speedpaint similarity pages (copied to DOCX),0,High,97.6% similarity,AK-11067,Magenta,,,72.083,Magenta,ArmyCrafter Speedpaint Similarity,,,Speedpaint,5,4,Inferred from Citadel Layer Emperor's Children (97.6% similar),Games Workshop,Citadel,Layer,Layer,GW_LAYER_EMPEROR_S_CHILDREN,Emperor's Children,#B94278,"185, 66, 120",97.6,AP_SPEEDPAINT_MOONLAKE_CORAL,Moonlake Coral,Speedpaint,,,95.3,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),AK_3GEN_MAGENTA,#B23360,178:51:96,96.7,,,,,VAL_GAME_COLOR_INK_MAGENTA,#A92A56,"169,42,86",96.5
AP_SPEEDPAINT_PURPLE_SWARM,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Purple Swarm,PURPLE_SWARM,,,,,,Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred,,,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,Medium,,,,,,,,,,,Speedpaint,2,1,,Army Painter,Warpaints Fanatic,Fanatic,Acrylic,AP_FANATIC_DIABOLIC_PLUM,Diabolic Plum,,,96.4,AP_FANATIC_DIABOLIC_PLUM,Diabolic Plum,Fanatic,,,96.4,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,,,,,,,,,,,
AP_SPEEDPAINT_RAGING_SEA,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Raging Sea,RAGING_SEA,#0097A4,0,151,164,"0,151,164",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#0097A4,GW_CONTRAST_AETHERMATIC_BLUE,Aethermatic Blue,Contrast,Contrast,#AEEFF0,"174, 239, 240",ArmyCrafter Speedpaint similarity pages (copied to DOCX),209.27,Medium,95.4% similarity,,,70.753,Light Blue Green,,,ArmyCrafter Speedpaint Similarity,,,Speedpaint,5,4,Inferred from Vallejo Model Color Light Blue Green (97.3% similar),Vallejo,Model Color,Model Color,Acrylic paint,VAL_MODEL_COLOR_LIGHT_BLUE_GREEN,Light Blue Green,#0097A4,"0,151,164",97.3,AP_FANATIC_HYDRA_TURQUOISE,Hydra Turquoise,Fanatic,#199BA3,"25,155,163",95.4,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,,,,VAL_MODEL_COLOR_LIGHT_BLUE_GREEN,#0097A4,"0,151,164",97.3,,,,
AP_SPEEDPAINT_RIGOR_MORTIS,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Rigor Mortis,RIGOR_MORTIS,#9EA94B,158,169,75,"158,169,75",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#9EA94B,GW_LAYER_KRIEG_KHAKI,Krieg Khaki,Layer,Layer,#B7AD78,"183, 173, 120",ArmyCrafter Speedpaint similarity pages (copied to DOCX),51.63,Medium,95.1% similarity,,,,,,,ArmyCrafter Speedpaint Similarity,,,Speedpaint,5,3,Inferred from Monument Pro Acryl Standard Khaki (95.3% similar),Monument Hobbies,Pro Acryl,Pro Acryl,Acrylic/Metallic comparison color,PA_PRO_ACRYL_KHAKI,Khaki,#9EA94B,"158,169,75",95.3,,,,,,,PA_PRO_ACRYL_KHAKI,Khaki,#9EA94B,"158,169,75",95.3,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,,,,,,,,,,,
AP_SPEEDPAINT_ROYAL_ROBES,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Royal Robes,ROYAL_ROBES,#396E9E,57,110,158,"57,110,158",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#396E9E,GW_BASE_CALEDOR_SKY,Caledor Sky,Base,Base,#396E9E,"57, 110, 158",ArmyCrafter Speedpaint similarity pages (copied to DOCX),0,Medium,96.5% similarity,,,,,,,ArmyCrafter Speedpaint Similarity,,,Speedpaint,4,2,Inferred from Citadel Base Caledor Sky (96.5% similar),Games Workshop,Citadel,Base,Base,GW_BASE_CALEDOR_SKY,Caledor Sky,#396E9E,"57, 110, 158",96.5,AP_FANATIC_ROYAL_BLUE,Royal Blue,Fanatic,#41558D,"65,85,141",96.3,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,,,,,,,,,,,
AP_SPEEDPAINT_RUDDY_FUR,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Ruddy Fur,RUDDY_FUR,#9E4B30,158,75,48,"158,75,48",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#9E4B30,GW_CONTRAST_GRYPH_HOUND_ORANGE,Gryph-Hound Orange,Contrast,Contrast,#D86A2C,"216, 106, 44",ArmyCrafter Speedpaint similarity pages (copied to DOCX),65.89,Medium,95.7% similarity,AK-11103,Medium Rust,,,72.478,Phoenix Orange,ArmyCrafter Speedpaint Similarity,,,Speedpaint,5,4,Inferred from AK Interactive 3rd Gen Acrylic Medium Rust (96.5% similar),AK Interactive,AK 3rd Gen,3rd Gen,Acrylic/Metallic comparison color,AK_3GEN_MEDIUM_RUST,Medium Rust,#9E4B30,158:75:48,96.5,,,,,,,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),AK_3GEN_MEDIUM_RUST,#9E4B30,158:75:48,96.5,,,,,VAL_XPRESS_COLOR_PHOENIX_ORANGE,#932310,"147,35,16",95.6
AP_SPEEDPAINT_RUNIC_GREY,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Runic Grey,RUNIC_GREY,#67859B,103,133,155,"103,133,155",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#67859B,GW_LAYER_RUSS_GREY,Russ Grey,Layer,Layer,#547588,"84, 117, 136",ArmyCrafter Speedpaint similarity pages (copied to DOCX),31.27,Medium,96.3% similarity,,,70.901,Pastel Blue,,,ArmyCrafter Speedpaint Similarity,,,Speedpaint,7,7,Inferred from Vallejo Model Color Pastel Blue (96.8% similar),Vallejo,Model Color,Model Color,Acrylic paint,VAL_MODEL_COLOR_PASTEL_BLUE,Pastel Blue,#67859B,"103,133,155",96.8,AP_AIR_WOLF_GREY,Wolf Grey,Air,#5B8093,"91,128,147",95.7,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,,,,VAL_MODEL_COLOR_PASTEL_BLUE,#67859B,"103,133,155",96.8,,,,
AP_SPEEDPAINT_SAND_GOLEM,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Sand Golem,SAND_GOLEM,#CD9A32,205,154,50,"205,154,50",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#CD9A32,GW_CONTRAST_IRONJAWZ_YELLOW,Ironjawz Yellow,Contrast,Contrast,#E0B000,"224, 176, 0",ArmyCrafter Speedpaint similarity pages (copied to DOCX),57.84,High,98.0% similarity,AK-11034,Medium Sand,,,,,ArmyCrafter Speedpaint Similarity,,,Speedpaint,6,5,Inferred from AK Interactive 3rd Gen Acrylic Medium Sand (98.8% similar),AK Interactive,AK 3rd Gen,3rd Gen,Acrylic/Metallic comparison color,AK_3GEN_MEDIUM_SAND,Medium Sand,#CD9A32,205:154:50,98.8,,,,,,,PA_PRO_ACRYL_YELLOW_OCHRE,Yellow Ochre,#DCA026,"220,160,38",98.4,ArmyCrafter Speedpaint similarity pages (copied to DOCX),AK_3GEN_MEDIUM_SAND,#CD9A32,205:154:50,98.8,,,,,,,,
AP_SPEEDPAINT_SATCHEL_BROWN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Satchel Brown,SATCHEL_BROWN,#523125,82,49,37,"82,49,37",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#523125,GW_BASE_THONDIA_BROWN,Thondia Brown,Base,Base,#493435,"73, 52, 53",ArmyCrafter Speedpaint similarity pages (copied to DOCX),18.6,High,97.5% similarity,AK-11097,Burnt Red,71.271,German Red Brown,72.044,Dark Flesh Tone,ArmyCrafter Speedpaint Similarity,,,Speedpaint,13,11,Inferred from AK Interactive 3rd Gen Acrylic Burnt Red (98.8% similar),AK Interactive,AK 3rd Gen,3rd Gen,Acrylic/Metallic comparison color,AK_3GEN_BURNT_RED,Burnt Red,#523125,82:49:37,98.8,AP_FANATIC_DRYAD_BROWN,Dryad Brown,Fanatic,,,96.4,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),AK_3GEN_BURNT_RED,#523125,82:49:37,98.8,VAL_MODEL_AIR_GERMAN_RED_BROWN,#390008,"57,0,8",96.7,VAL_GAME_COLOR_DARK_FLESH_TONE,#4F2B26,"79,43,38",98.5
AP_SPEEDPAINT_SHAMROCK_GREEN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Shamrock Green,SHAMROCK_GREEN,#00401E,0,64,30,"0,64,30",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#00401E,,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,Medium,,,,,,,,,,,Speedpaint,3,1,Inferred from Monument Pro Acryl Standard Green (95.4% similar),Monument Hobbies,Pro Acryl,Pro Acryl,Acrylic/Metallic comparison color,PA_PRO_ACRYL_GREEN,Green,#00401E,"0,64,30",95.4,,,,,,,PA_PRO_ACRYL_GREEN,Green,#00401E,"0,64,30",95.4,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,,,,,,,,,,,
AP_SPEEDPAINT_SLAUGHTER_RED,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Slaughter Red,SLAUGHTER_RED,#990033,153,0,51,"153,0,51",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#990033,GW_CONTRAST_BLOOD_ANGELS_RED,Blood Angels Red,Contrast,Contrast,#C81D25,"200, 29, 37",ArmyCrafter Speedpaint similarity pages (copied to DOCX),56.97,Medium,95.1% similarity,,,70.908,Carmine Red,72.406,Plasma Red,ArmyCrafter Speedpaint Similarity,,,Speedpaint,6,5,Inferred from Vallejo Model Color Carmine Red (97.4% similar),Vallejo,Model Color,Model Color,Acrylic Paint,VAL_MODEL_COLOR_CARMINE_RED,Carmine Red,#990033,"153,0,51",97.4,AP_FANATIC_RESPLENDENT_RED,Resplendent Red,Fanatic,,,97.4,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,,,,VAL_MODEL_COLOR_CARMINE_RED,#990033,"153,0,51",97.4,VAL_XPRESS_COLOR_PLASMA_RED,#C82B2B,"200,43,43",95.7
AP_SPEEDPAINT_SPEEDPAINT_MEDIUM,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Speedpaint Medium,SPEEDPAINT_MEDIUM,,,,,,Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred,,,,,,,,A3_Speedpaint_Practical_Naming_Chart.pdf,,,,,,,,,,,,,Speedpaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_SPEEDPAINT_TALOS_BRONZE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Talos Bronze,TALOS_BRONZE,,,,,,Speedpaint Metallic,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred,,,,,,,,A3_Speedpaint_Practical_Naming_Chart.pdf,,,,,,,,,,,,,Speedpaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_SPEEDPAINT_THUNDERBIRD_BLUE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Thunderbird Blue,THUNDERBIRD_BLUE,#B3CECA,179,206,202,"179,206,202",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#B3CECA,GW_LAYER_GAUSS_BLASTER_GREEN,Gauss Blaster Green,Layer,Layer,#84C2A9,"132, 194, 169",ArmyCrafter Speedpaint similarity pages (copied to DOCX),58.67,Medium,95.8% similarity,,,,,72.096,Verdigris,ArmyCrafter Speedpaint Similarity,,,Speedpaint,4,3,Inferred from Vallejo Game Color Verdigris (97.2% similar),Vallejo,Game Color Ink,Game Color Ink,Ink,VAL_GAME_COLOR_INK_VERDIGRIS,Verdigris,#B3CECA,"179,206,202",97.2,AP_FANATIC_AQUA_ALCHEMY,Aqua Alchemy,Fanatic,,,96,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,,,,,,,,VAL_GAME_COLOR_INK_VERDIGRIS,#B3CECA,"179,206,202",97.2
AP_SPEEDPAINT_TIDAL_WAVE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Tidal Wave,TIDAL_WAVE,#024381,2,67,129,"2,67,129",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#024381,,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,High,,,,70.841,Andrea Blue,73.207,Blue Shade Wash,,,,Speedpaint,10,8,Inferred from Army Painter Speedpaint 2.0 Magic Blue (99.3% similar),Army Painter,Speedpaint,Speedpaint,Speedpaint/one-coat,AP_SPEEDPAINT_MAGIC_BLUE,Magic Blue,#024381,"2,67,129",99.3,AP_SPEEDPAINT_MAGIC_BLUE,Magic Blue,Speedpaint,#024381,"2,67,129",99.3,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,,,,VAL_MODEL_COLOR_ANDREA_BLUE,#008DC9,"0,141,201",97.3,VAL_GAME_COLOR_BLUE_SHADE_WASH,#273E53,"39,62,83",98
AP_SPEEDPAINT_TYRIAN_NAVY,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Tyrian Navy,TYRIAN_NAVY,#183A48,24,58,72,"24,58,72",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#183A48,,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,High,,AK-11184,Medium Blue,,,,,,,,Speedpaint,4,3,Inferred from AK Interactive 3rd Gen Acrylic Medium Blue (98.4% similar),AK Interactive,AK 3rd Gen,3rd Gen,Acrylic/Metallic comparison color,AK_3GEN_MEDIUM_BLUE,Medium Blue,#183A48,24:58:72,98.4,AP_FANATIC_SCARAB_GREEN,Scarab Green,Fanatic,,,96,PA_PRO_ACRYL_DARK_JADE,Dark Jade,#0C6A74,"12,106,116",97.1,ArmyCrafter Speedpaint similarity pages (copied to DOCX),AK_3GEN_MEDIUM_BLUE,#183A48,24:58:72,98.4,,,,,,,,
AP_SPEEDPAINT_WARRIOR_SKIN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Warrior Skin,WARRIOR_SKIN,#A57B63,165,123,99,"165,123,99",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RG...,#A57B63,GW_BASE_RATSKIN_FLESH,Ratskin Flesh,Base,Base,#AD6B4C,"173, 107, 76",ArmyCrafter Speedpaint similarity pages (copied to DOCX),29.14,Medium,96.2% similarity,,,70.843,Cork Brown,,,ArmyCrafter Speedpaint Similarity,,,Speedpaint,6,4,Inferred from Vallejo Model Color Cork Brown (97.9% similar),Vallejo,Model Color,Model Color,Acrylic paint,VAL_MODEL_COLOR_CORK_BROWN,Cork Brown,#A57B63,"165,123,99",97.9,,,,,,,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),,,,,VAL_MODEL_COLOR_CORK_BROWN,#A57B63,"165,123,99",97.9,,,,
AP_SPEEDPAINT_ZEALOT_YELLOW,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Zealot Yellow,ZEALOT_YELLOW,#FADA06,250,218,6,"250,218,6",Speedpaint,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred Hex/RGB inferred from ArmyCrafter similarity match: Army Painter Warpaints Fanatic Daemonic Yellow (98.7% similar).,#FADA06,GW_CONTRAST_BAD_MOON_YELLOW,Bad Moon Yellow,Contrast,Contrast,#F4D000,"244, 208, 0",ArmyCrafter Speedpaint similarity pages (copied to DOCX),13.11,High,97.5% similarity,AK-11045,Deep Yellow,70.915,Deep Yellow,72.005,Bald Moon Yellow,ArmyCrafter Speedpaint Similarity,,,Speedpaint,12,10,Inferred from Army Painter Warpaints Fanatic Daemonic Yellow (98.7% similar),Army Painter,Warpaints Fanatic,Fanatic,Acrylic,AP_FANATIC_DAEMONIC_YELLOW,Daemonic Yellow,#FADA06,"250,218,6",98.7,AP_FANATIC_DAEMONIC_YELLOW,Daemonic Yellow,Fanatic,#FADA06,"250,218,6",98.7,,,,,,ArmyCrafter Speedpaint similarity pages (copied to DOCX),AK_3GEN_DEEP_YELLOW,#FDC607,253:198:7,97.3,VAL_MODEL_COLOR_DEEP_YELLOW,#FFE30C,"255,227,12",95.3,VAL_GAME_COLOR_BALD_MOON_YELLOW,#FFF700,"255,247,0",95.9
AP_AIR_AIRBRUSH_CLEANER,Army Painter,Warpaints Air,Air,AIR,,Airbrush Cleaner,AIRBRUSH_CLEANER,,,,,,Auxiliary,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Auxiliary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_AIRBRUSH_MEDIUM,Army Painter,Warpaints Air,Air,AIR,,Airbrush Medium,AIRBRUSH_MEDIUM,,,,,,Auxiliary,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Auxiliary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_ALIEN_PURPLE,Army Painter,Warpaints Air,Air,AIR,72.076,Alien Purple,ALIEN_PURPLE,#50317B,80,49,123,"80,49,123",Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,#50317B,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_ANGEL_GREEN,Army Painter,Warpaints Air,Air,AIR,72.123,Angel Green,ANGEL_GREEN,#0C391D,12,57,29,"12,57,29",Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,#0C391D,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_ARCHANGEL_RED,Army Painter,Warpaints Air,Air,AIR,,Archangel Red,ARCHANGEL_RED,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_ARMY_GREEN,Army Painter,Warpaints Air,Air,AIR,WP3068,Army Green,ARMY_GREEN,#6E7645,110,118,69,"110,118,69",Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,#6E7645,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_AZURE_MAGIC,Army Painter,Warpaints Air,Air,AIR,,Azure Magic,AZURE_MAGIC,,,,,,Air Metallic/Effect,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air Metallic/Effect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_BARBARIAN_FLESH,Army Painter,Warpaints Air,Air,AIR,WP3147,Barbarian Flesh,BARBARIAN_FLESH,#E89C6C,232,156,108,"232,156,108",Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,#E89C6C,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_BARREN_YELLOW,Army Painter,Warpaints Air,Air,AIR,,Barren Yellow,BARREN_YELLOW,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_BLEACHED_BONE,Army Painter,Warpaints Air,Air,AIR,,Bleached Bone,BLEACHED_BONE,#EFD9A8,239,217,168,"239,217,168",Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,#EFD9A8,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_BLUE_FLUX,Army Painter,Warpaints Air,Air,AIR,,Blue Flux,BLUE_FLUX,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_BOGEY_GREEN,Army Painter,Warpaints Air,Air,AIR,,Bogey Green,BOGEY_GREEN,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_BRETHIL_BLUSH,Army Painter,Warpaints Air,Air,AIR,,Brethil Blush,BRETHIL_BLUSH,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_BRIGHT_GOLD,Army Painter,Warpaints Air,Air,AIR,,Bright Gold,BRIGHT_GOLD,,,,,,Air Metallic/Effect,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air Metallic/Effect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_BROODMOTHER_PURPLE,Army Painter,Warpaints Air,Air,AIR,,Broodmother Purple,BROODMOTHER_PURPLE,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_BULLWHACK_BROWN,Army Painter,Warpaints Air,Air,AIR,,Bullwhack Brown,BULLWHACK_BROWN,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_CADRE_GREY,Army Painter,Warpaints Air,Air,AIR,,Cadre Grey,CADRE_GREY,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
