Workflow_ID,Superfaction,Faction,Subfaction,Army,Unit,Unit_Type,Source,Review_Status,Notes
TZAANGORS_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Tzaangors,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
MUTALITH_VORTEX_BEAST_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Mutalith Vortex Beast,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
ANGRON_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,Angron,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
KHARN_THE_BETRAYER_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,Kharn the Betrayer,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
KHORNE_LORD_OF_SKULLS_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,Khorne Lord of Skulls,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
LORD_INVOCATUS_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,Lord Invocatus,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
WORLD_EATERS_MASTER_OF_EXECUTIONS_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,World Eaters Master of Executions,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
WORLD_EATERS_BERSERKERS_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,World Eaters Berserkers,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
WORLD_EATERS_CHAOS_SPAWN_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,World Eaters Chaos Spawn,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
WORLD_EATERS_DAEMON_PRINCE_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,World Eaters Daemon Prince,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
WORLD_EATERS_EIGHTBOUND_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,World Eaters Eightbound,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
WORLD_EATERS_EXALTED_EIGHTBOUND_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,World Eaters Exalted Eightbound,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
WORLD_EATERS_JAKHALS_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,World Eaters Jakhals,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
WORLD_EATERS_LORD_ON_JUGGERNAUT_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,World Eaters Lord on Juggernaut,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
WORLD_EATERS_MAULERFIEND_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,World Eaters Maulerfiend,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
WORLD_EATERS_RHINO_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,World Eaters Rhino,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
WORLD_EATERS_TERMINATORS_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,World Eaters Terminators,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
WORLD_EATERS_HELBRUTE_WORKFLOW,Chaos,World Eaters,World Eaters,World Eaters,World Eaters Helbrute,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
